link,date,price,rooms,full_address,latitude,longitude,city_district,state,city,road,house_number,floor,total_floors,housing_type,total_area,living_area,kitchen_area,ceiling_height,repair,house_year,house_type,windows_view,bathrooms_num,parking,elevators_num,balcony_num,schools,hospitals,grocery_stores,kindergartens
https://ulyanovsk.cian.ru/sale/flat/297677100/,2024-01-24 16:04:00,3500000,2,"Ульяновская область, Ульяновск, р-н Ленинский, ул. Гафурова, 11",54.345349150000004,48.375446534999995,Ленинский район,Ulyanovsk Oblast,Ulyanovsk,улица Гафурова,11,1,5,1,44.0,27.0,8.0,2.5,2,1971,1,1,1,1,,,5,1,13,6
https://ulyanovsk.cian.ru/sale/flat/292635557/,2024-10-27 13:17:00,3500000,2,"Ульяновская область, Ульяновск, Север микрорайон, Юность жилой комплекс, 3",,,,,,,,8,14,1,37.6,,,2.7,3,,3,,1,,,1,,,,
https://ulyanovsk.cian.ru/sale/flat/297884325/,2024-03-18 10:12:00,3599000,2,"Ульяновская область, Ульяновск, р-н Засвияжский, ул. Ефремова, 75",54.283991,48.283528,Засвияжский район,Ulyanovsk Oblast,Ulyanovsk,улица Ефремова,75,3,9,1,40.8,26.0,6.4,,3,1983,1,,1,,,1,9,1,22,15
https://ulyanovsk.cian.ru/sale/flat/298535981/,2024-03-18 23:14:00,3590000,2,"Ульяновская область, Ульяновск, р-н Засвияжский, Кузоватовская ул., 36",54.2815752,48.291146999999995,Засвияжский район,Ulyanovsk Oblast,Ulyanovsk,Кузоватовская улица,36,7,12,1,51.8,,6.7,,3,1986,1,,1,,1,1,11,4,32,23
https://ulyanovsk.cian.ru/sale/flat/299214785/,2024-03-18 09:55:00,3560000,2,"Ульяновская область, Ульяновск, р-н Засвияжский, ул. Аблукова, 73",54.317832300000006,48.36687844604167,Засвияжский район,Ulyanovsk Oblast,Ulyanovsk,улица Аблукова,73,5,12,1,42.6,,7.2,,3,1979,1,,1,,1,1,4,2,7,8
https://ulyanovsk.cian.ru/sale/flat/297873731/,2024-03-18 09:55:00,3500000,2,"Ульяновская область, Ульяновск, р-н Заволжский, Заречная ул., 27",54.32153505,48.470797377114394,Zavolzhskiy,Ulyanovsk Oblast,Ulyanovsk,Заречная улица,27,8,10,1,54.5,,8.0,,3,1993,4,,1,,2,1,1,,5,1
https://ulyanovsk.cian.ru/sale/flat/292004991/,2024-03-19 18:19:00,3600000,2,"Ульяновская область, Ульяновск, р-н Заволжский, просп. Созидателей, 74",54.36751125,48.586186640475745,Zavolzhskiy,Ulyanovsk Oblast,Ulyanovsk,проспект Созидателей,74,6,10,1,45.0,,,,3,1994,4,,1,1,1,1,8,1,15,6
https://ulyanovsk.cian.ru/sale/flat/287340463/,2024-03-18 04:18:00,3600000,2,"Ульяновская область, Ульяновск, р-н Ленинский, ул. Ленина, 122",54.312765,48.370369,Ленинский район,Ulyanovsk Oblast,Ulyanovsk,улица Ленина,,2,2,1,37.9,23.2,7.2,,3,1917,1,,1,,,,6,5,11,12
https://ulyanovsk.cian.ru/sale/flat/292506391/,2024-03-18 10:10:00,3600000,2,"Ульяновская область, Ульяновск, р-н Засвияжский, ул. Рябикова, 61/37",54.2894067,48.3064203,Засвияжский район,Ulyanovsk Oblast,Ulyanovsk,улица Рябикова,,1,9,1,53.4,,8.0,,2,2022,4,,1,,1,1,8,4,22,14
https://ulyanovsk.cian.ru/sale/flat/299484959/,2024-03-18 23:27:00,3600000,2,"Ульяновская область, Ульяновск, р-н Ленинский, пер. 2-й Мира, 29",54.3221781,48.39852743662742,Ленинский район,Ulyanovsk Oblast,Ulyanovsk,2-й переулок Мира,29,2,2,1,39.8,18.0,14.0,,2,1954,1,,1,,,1,6,8,16,7
